date_sql,currency_type,record_type,record_type,version,billing_document,billing_document_item,order_co,order_co_item,value_for_reporting
2023-12-01,10,F,F,,9302471299,000190,1077646116,,010
2023-12-01,10,F,F,,9224173181,000080,1084787358,,010
2023-12-01,10,F,F,,9302514182,000364,1084886299,,010
2023-12-01,10,F,F,,9224173181,000090,1084787359,,010
2023-12-01,10,F,F,,9302510014,000092,1084751664,,010
2023-12-01,10,F,F,,9224173181,000110,1084787360,,010
2023-12-01,10,F,F,,9302514182,000284,1084886071,,010
2023-12-01,10,F,F,,9224173181,000060,1084787357,,010
2023-12-01,10,F,F,,9302482976,000010,1080162528,,010
2023-12-01,10,F,F,,9224173181,000130,1084787361,,010
2023-12-01,10,F,F,,9302514182,000344,1084886077,,010
2023-12-01,10,F,F,,9224173181,000020,1084787355,,010
2023-12-01,10,F,F,,9302510014,000302,1084751685,,010
2023-12-01,10,F,F,,9224173082,000020,1084786737,,010
2023-12-01,10,F,F,,9302514177,000202,1084886025,,010
2023-12-01,10,F,F,,9224173082,000040,1084786738,,010
2023-12-01,10,F,F,,8201677119,000030,1084678755,,010
2023-12-01,10,B,B,,5010263338,000018,1084792862,,010
2023-12-01,10,F,F,,9302514177,000252,1084886030,,010
2023-12-01,10,B,B,,5010263338,000019,1084792863,,010
2023-12-01,10,F,F,,9302510014,000282,1084751683,,010
2023-12-01,10,B,B,,5010263338,000020,1084792864,,010
2023-12-01,10,F,F,,9302514177,000222,1084886027,,010
2023-12-01,10,F,F,,9224174241,000020,1084791054,,010
2023-12-01,10,F,F,,9302482975,000010,1080162518,,010
2023-12-01,10,F,F,,9224174241,000040,1084791055,,010
2023-12-01,10,F,F,,9302514177,000132,1084886018,,010
2023-12-01,10,F,F,,9224174241,000060,1084791056,,010
2023-12-01,10,F,F,,9302510014,000052,1084751659,,010
2023-12-01,10,F,F,,9302510494,000011,1084787904,,010
2023-12-01,10,F,F,,9302514182,000134,1084886056,,010
2023-12-01,10,F,F,,9302510489,000011,1084787899,,010
2023-12-01,10,F,F,,9302501927,000040,1084277752,,010
2023-12-01,10,F,F,,9302510490,000011,1084787900,,010
2023-12-01,10,F,F,,9302514184,000011,1084886342,,010
2023-12-01,10,F,F,,9302510492,000011,1084787902,,010
2023-12-01,10,F,F,,9302510014,000022,1084751106,,010
2023-12-01,10,F,F,,9302510488,000011,1084787898,,010
2023-12-01,10,F,F,,9302514184,000012,1084886343,,010
2023-12-01,10,F,F,,9302510491,000011,1084787901,,010
2023-12-01,10,F,F,,9302482976,000030,1080162530,,010
2023-12-01,10,F,F,,9302510487,000011,1084787897,,010
2023-12-01,10,F,F,,9302514182,000264,1084886069,,010
2023-12-01,10,F,F,,9302510486,000011,1084787896,,010
2023-12-01,10,F,F,,9302510014,000352,1084751690,,010
2023-12-01,10,F,F,,9302510493,000011,1084787903,,010
2023-12-01,10,F,F,,9302514182,000194,1084886062,,010
2023-12-01,10,F,F,,9302510495,000011,1084787905,,010
2023-12-01,10,F,F,,9223933771,000020,1082413631,,010
2023-12-01,10,B,B,,5010263323,000029,1084791363,,010
2023-12-01,10,F,F,,9302514182,000012,1084886042,,010
2023-12-01,10,B,B,,5010263323,000031,1084791365,,010
2023-12-01,10,F,F,,9302510014,000082,1084751663,,010
2023-12-01,10,B,B,,5010263323,000030,1084791364,,010
2023-12-01,10,F,F,,9302514177,000032,1084886008,,010
2023-12-01,10,F,F,,9224172783,000040,1084786294,,010
2023-12-01,10,F,F,,9302482977,000030,1080162545,,010
2023-12-01,10,F,F,,9224172783,000030,1084786293,,010
2023-12-01,10,F,F,,9302514182,000054,1084886048,,010
2023-12-01,10,F,F,,9224172783,000020,1084786292,,010
2023-12-01,10,F,F,,9302510014,000232,1084751678,,010
2023-12-01,10,F,F,,9224173723,000040,1084789637,,010
2023-12-01,10,F,F,,9302514177,000152,1084886020,,010
2023-12-01,10,F,F,,9224173723,000080,1084789639,,010
2023-12-01,10,F,F,,9302501924,000010,1084277747,,010
2023-12-01,10,F,F,,9224173723,000060,1084789638,,010
2023-12-01,10,F,F,,9302514182,000064,1084886049,,010
2023-12-01,10,F,F,,9224173723,000020,1084789635,,010
2023-12-01,10,F,F,,9302510014,000012,1084751105,,010
2023-12-01,10,F,F,,9224173723,000030,1084789636,,010
2023-12-01,10,F,F,,9302514182,000011,1084886041,,010
2023-12-01,10,B,B,,5010263321,000053,1084790461,,010
2023-12-01,10,F,F,,9302482977,000020,1080162544,,010
2023-12-01,10,B,B,,5010263321,000049,1084790457,,010
2023-12-01,10,F,F,,9302514182,000174,1084886060,,010
2023-12-01,10,B,B,,5010263321,000057,1084790465,,010
2023-12-01,10,F,F,,9302510014,000011,1084751104,,010
2023-12-01,10,B,B,,5010263321,000054,1084790462,,010
2023-12-01,10,F,F,,9302514182,000324,1084886075,,010
2023-12-01,10,B,B,,5010263321,000055,1084790463,,010
2023-12-01,10,F,F,,8201677138,000040,1084678807,,010
2023-12-01,10,B,B,,5010263321,000048,1084790456,,010
2023-12-01,10,F,F,,9302514177,000182,1084886023,,010
2023-12-01,10,B,B,,5010263321,000056,1084790464,,010
2023-12-01,10,F,F,,9302510014,000272,1084751682,,010
2023-12-01,10,B,B,,5010263321,000052,1084790460,,010
2023-12-01,10,F,F,,9302514182,000074,1084886050,,010
2023-12-01,10,B,B,,5010263321,000050,1084790458,,010
2023-12-01,10,F,F,,9302482977,000010,1080162543,,010
2023-12-01,10,B,B,,5010263321,000051,1084790459,,010
2023-12-01,10,F,F,,9302514177,000232,1084886028,,010
2023-12-01,10,B,B,,5010263327,000064,1084792492,,010
2023-12-01,10,F,F,,9302510014,000152,1084751670,,010
2023-12-01,10,B,B,,5010263327,000063,1084792491,,010
2023-12-01,10,F,F,,9302514182,000014,1084886044,,010
2023-12-01,10,F,F,,9224173202,000030,1084785641,,010
2023-12-01,10,F,F,,9302501924,000020,1084277748,,010
2023-12-01,10,F,F,,9224173202,000020,1084785640,,010
2023-12-01,10,F,F,,9302514182,000314,1084886074,,010
2023-12-01,10,F,F,,9224173202,000040,1084785642,,010
2023-12-01,10,F,F,,9302510014,000102,1084751665,,010
2023-12-01,10,F,F,,9224174134,000020,1084790234,,010
2023-12-01,10,F,F,,9302514182,000204,1084886063,,010
2023-12-01,10,F,F,,9224174134,000060,1084790236,,010
2023-12-01,10,F,F,,9302482976,000020,1080162529,,010
2023-12-01,10,F,F,,9224174134,000040,1084790235,,010
2023-12-01,10,F,F,,9302514177,000062,1084886011,,010
2023-12-01,10,B,B,,5010263323,000044,1084791818,,010
2023-12-01,10,F,F,,9302510014,000312,1084751686,,010
2023-12-01,10,B,B,,5010263323,000045,1084791819,,010
2023-12-01,10,F,F,,9302514179,000012,1084886034,,010
2023-12-01,10,F,F,,9224174107,000020,1084789337,,010
2023-12-01,10,F,F,,9302507217,000010,1084630712,,010
2023-12-01,10,F,F,,9224174107,000060,1084789339,,010
2023-12-01,10,F,F,,9302514178,000011,1084886031,,010
2023-12-01,10,F,F,,9224174107,000040,1084789338,,010
2023-12-01,10,F,F,,9302510014,000182,1084751673,,010
2023-12-01,10,F,F,,9224173204,000040,1084785647,,010
2023-12-01,10,F,F,,9302514178,000013,1084886032,,010
2023-12-01,10,F,F,,9224173204,000020,1084785646,,010
2023-12-01,10,F,F,,9302482975,000030,1080162520,,010
2023-12-01,10,F,F,,9224173091,000040,1084787533,,010
2023-12-01,10,B,B,,5010241801,000022,1081950458,,010
2023-12-01,10,F,F,,9224173091,000020,1084787532,,010
2023-12-01,10,F,F,,9302510014,000061,1084751660,,010
2023-12-01,10,F,F,,9224173091,000060,1084787534,,010
2023-12-01,10,B,B,,0101074680,,1081939935,,010
2023-12-01,10,F,F,,9224173737,000060,1084789682,,010
2023-12-01,10,F,F,,9302501057,000030,1084273021,,010
2023-12-01,10,F,F,,9224173737,000040,1084789681,,010
2023-12-01,10,B,B,,5010241793,000062,1081950425,,010
2023-12-01,10,F,F,,9224173737,000020,1084789680,,010
2023-12-01,10,F,F,,9302510014,000382,1084751693,,010
2023-12-01,10,B,B,,5010263305,000002,1084788251,,010
2023-12-01,10,B,B,,5010241793,000028,1081950281,,010
2023-12-01,10,B,B,,5010263305,000003,1084788252,,010
2023-12-01,10,F,F,,9302482975,000020,1080162519,,010
2023-12-01,10,B,B,,5010263305,000001,1084788250,,010
2023-12-01,10,B,B,,5010241793,000056,1081950419,,010
2023-12-01,10,F,F,,9224173420,000040,1084786867,,010
2023-12-01,10,F,F,,9302510014,000172,1084751672,,010
2023-12-01,10,F,F,,9224173420,000020,1084786866,,010
2023-12-01,10,B,B,,5010241793,000058,1081950421,,010
2023-12-01,10,F,F,,9224174479,000030,1084792773,,010
2023-12-01,10,F,F,,8201677131,000020,1084678791,,010
2023-12-01,10,F,F,,9224174479,000080,1084792776,,010
2023-12-01,10,B,B,,5010241793,000057,1081950420,,010
2023-12-01,10,F,F,,9224174479,000040,1084792774,,010
2023-12-01,10,F,F,,9302494253,000010,1083813926,,010
2023-12-01,10,F,F,,9224174479,000070,1084792775,,010
2023-12-01,10,B,B,,5010241793,000059,1081950422,,010
2023-12-01,10,F,F,,9224172946,000040,1084785743,,010
2023-12-01,10,F,F,,9302482987,000011,1080163567,,010
2023-12-01,10,F,F,,9224172946,000030,1084785742,,010
2023-12-01,10,B,B,,5010241793,000034,1081950287,,010
2023-12-01,10,F,F,,9224172946,000020,1084785741,,010
2023-12-01,10,F,F,,9302492387,000030,1083771496,,010
2023-12-01,10,B,B,,5010263324,000082,1084791923,,010
2023-12-01,10,B,B,,5010241801,000011,1081950447,,010
2023-12-01,10,B,B,,5010263324,000083,1084791924,,010
2023-12-01,10,F,F,,9302501057,000010,1084273019,,010
2023-12-01,10,B,B,,5010263339,000021,1084792909,,010
2023-12-01,10,B,B,,5010241793,000046,1081950409,,010
2023-12-01,10,B,B,,5010263339,000020,1084792908,,010
2023-12-01,10,F,F,,9302495107,000010,1083817839,,010
2023-12-01,10,B,B,,5010263339,000019,1084792907,,010
2023-12-01,10,B,B,,5010241793,000035,1081950398,,010
2023-12-01,10,F,F,,9224174046,000030,1084789571,,010
2023-12-01,10,F,F,,9302482969,000011,1080162501,,010
2023-12-01,10,F,F,,9224174046,000120,1084789576,,010
2023-12-01,10,B,B,,5010241801,000002,1081950438,,010
2023-12-01,10,F,F,,9224174046,000080,1084789574,,010
2023-12-01,10,F,F,,9302492387,000020,1083771495,,010
2023-12-01,10,F,F,,9224174046,000150,1084789577,,010
2023-12-01,10,B,B,,5010241801,000003,1081950439,,010
2023-12-01,10,F,F,,9224174046,000070,1084789573,,010
2023-12-01,10,B,B,,5010256560,000025,1084426375,,010
2023-12-01,10,F,F,,9224174046,000040,1084789572,,010
2023-12-01,10,B,B,,5010241793,000040,1081950403,,010
2023-12-01,10,F,F,,9224174046,000160,1084789578,,010
2023-12-01,10,F,F,,9302495107,000020,1083817840,,010
2023-12-01,10,F,F,,9224174046,000110,1084789575,,010
2023-12-01,10,B,B,,5010241801,000012,1081950448,,010
2023-12-01,10,B,B,,5010263340,000024,1084792940,,010
2023-12-01,10,F,F,,9302482990,000011,1080163982,,010
2023-12-01,10,B,B,,5010263340,000023,1084792939,,010
2023-12-01,10,B,B,,5010241801,000013,1081950449,,010
2023-12-01,10,F,F,,9224174245,000030,1084791066,,010
2023-12-01,10,F,F,,9302495107,000030,1083817841,,010
2023-12-01,10,F,F,,9224174244,000020,1084791063,,010
2023-12-01,10,B,B,,5010241793,000003,1081950256,,010
2023-12-01,10,F,F,,9224174245,000020,1084791065,,010
2023-12-01,10,F,F,,9302501057,000020,1084273020,,010
2023-12-01,10,F,F,,9224174245,000040,1084791067,,010
2023-12-01,10,B,B,,5010241793,000007,1081950260,,010
2023-12-01,10,F,F,,9224174244,000040,1084791064,,010
2023-12-01,10,F,F,,9302492387,000010,1083771494,,010
2023-12-01,10,F,F,,9224174024,000100,1084789514,,010
2023-12-01,10,B,B,,5010241793,000005,1081950258,,010
2023-12-01,10,F,F,,9224174024,000040,1084789512,,010
2023-12-01,10,F,F,,8201676888,000030,1083815354,,010
2023-12-01,10,F,F,,9224174024,000030,1084789511,,010
2023-12-01,10,B,B,,5010241793,000008,1081950261,,010
2023-12-01,10,F,F,,9224174024,000090,1084789513,,010
2023-12-01,10,F,F,,9302495110,000010,1083817848,,010
2023-12-01,10,F,F,,9224173216,000140,1084786578,,010
2023-12-01,10,B,B,,5010241793,000006,1081950259,,010
2023-12-01,10,F,F,,9224173216,000060,1084786574,,010
2023-12-01,10,F,F,,8201677123,000010,1084678770,,010
2023-12-01,10,F,F,,9224173216,000080,1084786575,,010
2023-12-01,10,B,B,,5010241793,000038,1081950401,,010
2023-12-01,10,F,F,,9224173216,000120,1084786577,,010
2023-12-01,10,F,F,,9302494456,000030,1083813394,,010
2023-12-01,10,F,F,,9224173216,000040,1084786572,,010
2023-12-01,10,B,B,,5010241793,000037,1081950400,,010
2023-12-01,10,F,F,,9224173216,000160,1084786579,,010
2023-12-01,10,F,F,,8201676888,000020,1083815353,,010
2023-12-01,10,F,F,,9224173216,000100,1084786576,,010
2023-12-01,10,B,B,,5010241793,000039,1081950402,,010
2023-12-01,10,F,F,,9224173216,000050,1084786573,,010
2023-12-01,10,F,F,,9302492250,000030,1083802653,,010
2023-12-01,10,F,F,,9224173216,000020,1084786571,,010
2023-12-01,10,B,B,,5010241793,000061,1081950424,,010
2023-12-01,10,B,B,,5010263308,000023,1084788700,,010
2023-12-01,10,F,F,,9302501058,000030,1084273024,,010
2023-12-01,10,B,B,,5010263308,000024,1084788701,,010
2023-12-01,10,B,B,,5010241793,000060,1081950423,,010
2023-12-01,10,B,B,,5010263355,000015,1084793235,,010
2023-12-01,10,F,F,,9302493033,000030,1083783037,,010
2023-12-01,10,B,B,,5010263355,000014,1084793234,,010
2023-12-01,10,B,B,,5010241793,000011,1081950264,,010
2023-12-01,10,F,F,,9224172671,000040,1084785873,,010
2023-12-01,10,F,F,,8201676888,000010,1083815352,,010
2023-12-01,10,F,F,,9224172671,000020,1084785872,,010
2023-12-01,10,B,B,,5010241801,000020,1081950456,,010
2023-12-01,10,F,F,,9224173773,000041,1084791625,,010
2023-12-01,10,F,F,,9302492259,000020,1083806869,,010
2023-12-01,10,F,F,,9224173773,000061,1084791626,,010
2023-12-01,10,B,B,,5010241801,000019,1081950455,,010
2023-12-01,10,F,F,,9224173776,000040,1084791639,,010
2023-12-01,10,F,F,,9302507601,000010,1084639739,,010
2023-12-01,10,F,F,,9224173773,000031,1084791624,,010
2023-12-01,10,B,B,,5010241801,000018,1081950454,,010
2023-12-01,10,F,F,,9224173776,000030,1084791638,,010
2023-12-01,10,F,F,,9302495110,000030,1083817850,,010
2023-12-01,10,F,F,,9224173776,000020,1084791637,,010
2023-12-01,10,B,B,,5010241801,000010,1081950446,,010
2023-12-01,10,F,F,,9224173773,000021,1084791623,,010
2023-12-01,10,F,F,,8201676886,000010,1083813997,,010
2023-12-01,10,F,F,,9224173220,000030,1084786594,,010
2023-12-01,10,B,B,,5010241801,000016,1081950452,,010
2023-12-01,10,F,F,,9224173220,000040,1084786595,,010
2023-12-01,10,F,F,,9302492243,000010,1083790036,,010
2023-12-01,10,F,F,,9224173220,000020,1084786593,,010
2023-12-01,10,B,B,,5010241801,000014,1081950450,,010
2023-12-01,10,B,B,,5010263349,000008,1084793131,,010
2023-12-01,10,F,F,,9302501058,000020,1084273023,,010
2023-12-01,10,B,B,,5010263349,000009,1084793132,,010
2023-12-01,10,B,B,,5010241801,000015,1081950451,,010
2023-12-01,10,B,B,,5010263344,000021,1084793048,,010
2023-12-01,10,F,F,,9302492383,000020,1083771483,,010
2023-12-01,10,B,B,,5010263344,000022,1084793049,,010
2023-12-01,10,B,B,,5010241801,000017,1081950453,,010
2023-12-01,10,F,F,,9224172751,000040,1084785415,,010
2023-12-01,10,F,F,,8201676885,000020,1083813996,,010
2023-12-01,10,F,F,,9224172751,000020,1084785413,,010
2023-12-01,10,B,B,,5010241793,000032,1081950285,,010
2023-12-01,10,F,F,,9224172751,000030,1084785414,,010
2023-12-01,10,F,F,,9302492250,000020,1083802652,,010
2023-12-01,10,F,F,,9224173916,000020,1084789197,,010
2023-12-01,10,B,B,,5010241793,000031,1081950284,,010
2023-12-01,10,F,F,,9224173916,000030,1084789198,,010
2023-12-01,10,F,F,,8201677126,000010,1084678777,,010
2023-12-01,10,F,F,,9224173916,000040,1084789199,,010
2023-12-01,10,B,B,,5010241793,000033,1081950286,,010
2023-12-01,10,B,B,,5010263340,000054,1084792970,,010
2023-12-01,10,F,F,,9302495110,000020,1083817849,,010
2023-12-01,10,F,F,,9224172927,000050,1084785656,,010
2023-12-01,10,B,B,,5010241793,000030,1081950283,,010
2023-12-01,10,F,F,,9224172927,000020,1084785654,,010
2023-12-01,10,F,F,,8201676887,000010,1083813998,,010
2023-12-01,10,F,F,,9224172927,000040,1084785655,,010
2023-12-01,10,B,B,,5010241793,000022,1081950275,,010
2023-12-01,10,B,B,,5010263340,000053,1084792969,,010
2023-12-01,10,F,F,,9302492463,000010,1083770921,,010
2023-12-01,10,F,F,,9224172927,000060,1084785657,,010
2023-12-01,10,B,B,,5010241793,000020,1081950273,,010
2023-12-01,10,B,B,,5010263354,000010,1084793206,,010
2023-12-01,10,F,F,,9302501058,000010,1084273022,,010
2023-12-01,10,B,B,,5010263354,000011,1084793207,,010
2023-12-01,10,B,B,,5010241793,000019,1081950272,,010
2023-12-01,10,B,B,,5010263354,000012,1084793208,,010
2023-12-01,10,F,F,,9302492263,000020,1083809722,,010
2023-12-01,10,B,B,,5010263354,000009,1084793205,,010
2023-12-01,10,B,B,,5010241793,000018,1081950271,,010
2023-12-01,10,B,B,,5010263295,000001,1084784955,,010
2023-12-01,10,F,F,,8201676883,000010,1083813993,,010
2023-12-01,10,F,F,,9224173762,000100,1084791004,,010
2023-12-01,10,B,B,,5010241793,000021,1081950274,,010
2023-12-01,10,F,F,,9224173762,000060,1084791002,,010
2023-12-01,10,F,F,,9302492462,000020,1083770919,,010
2023-12-01,10,F,F,,9224173762,000120,1084791005,,010
2023-12-01,10,B,B,,5010241793,000029,1081950282,,010
2023-12-01,10,F,F,,9224173762,000080,1084791003,,010
2023-12-01,10,F,F,,9302511036,000030,1084804964,,010
2023-12-01,10,F,F,,9224173762,000040,1084791001,,010
2023-12-01,10,B,B,,5010241793,000001,1081950254,,010
2023-12-01,10,F,F,,9224173762,000240,1084791011,,010
2023-12-01,10,F,F,,9302492250,000010,1083802651,,010
2023-12-01,10,F,F,,9224173762,000140,1084791006,,010
2023-12-01,10,B,B,,5010241793,000002,1081950255,,010
2023-12-01,10,F,F,,9224173762,000200,1084791009,,010
2023-12-01,10,F,F,,8201676884,000010,1083813994,,010
2023-12-01,10,F,F,,9224173762,000020,1084791000,,010
2023-12-01,10,B,B,,5010241793,000051,1081950414,,010
2023-12-01,10,F,F,,9224173762,000160,1084791007,,010
2023-12-01,10,F,F,,9302492243,000030,1083793668,,010
2023-12-01,10,F,F,,9224173762,000220,1084791010,,010
2023-12-01,10,B,B,,5010241793,000052,1081950415,,010
2023-12-01,10,F,F,,9224173762,000180,1084791008,,010
2023-12-01,10,F,F,,9302501068,000011,1084274129,,010
2023-12-01,10,F,F,,9224172841,000080,1084786319,,010
2023-12-01,10,B,B,,5010241793,000050,1081950413,,010
2023-12-01,10,F,F,,9224172841,000020,1084786316,,010
2023-12-01,10,F,F,,9302492383,000010,1083771482,,010
2023-12-01,10,F,F,,9224172841,000060,1084786318,,010
2023-12-01,10,B,B,,5010241801,000021,1081950457,,010
2023-12-01,10,F,F,,9224172841,000040,1084786317,,010
2023-12-01,10,F,F,,8201676887,000020,1083813999,,010
2023-12-01,10,B,B,,5010263299,000011,1084788216,,010
2023-12-01,10,B,B,,5010241801,000005,1081950441,,010
2023-12-01,10,B,B,,5010263296,000020,1084784975,,010
2023-12-01,10,F,F,,9302492463,000030,1083770923,,010
2023-12-01,10,B,B,,5010263296,000018,1084784973,,010
2023-12-01,10,B,B,,5010241801,000004,1081950440,,010
2023-12-01,10,B,B,,5010263296,000021,1084784976,,010
2023-12-01,10,F,F,,8201677134,000020,1084678797,,010
2023-12-01,10,B,B,,5010263296,000019,1084784974,,010
2023-12-01,10,B,B,,5010241793,000053,1081950416,,010
2023-12-01,10,F,F,,9224173856,000020,1084790763,,010
2023-12-01,10,F,F,,9302492463,000020,1083770922,,010
2023-12-01,10,F,F,,9224173856,000040,1084790764,,010
2023-12-01,10,B,B,,5010241793,000054,1081950417,,010
2023-12-01,10,B,B,,5010263321,000020,1084790428,,010
2023-12-01,10,F,F,,8201676885,000010,1083813995,,010
2023-12-01,10,B,B,,5010263321,000018,1084790426,,010
2023-12-01,10,B,B,,5010241793,000055,1081950418,,010
2023-12-01,10,B,B,,5010263321,000017,1084790425,,010
2023-12-01,10,F,F,,9302492462,000030,1083770920,,010
2023-12-01,10,B,B,,5010263321,000016,1084790424,,010
2023-12-01,10,B,B,,5010241793,000042,1081950405,,010
2023-12-01,10,B,B,,5010263321,000019,1084790427,,010
2023-12-01,10,F,F,,9302501065,000021,1084274121,,010
2023-12-01,10,F,F,,9224173262,000060,1084787294,,010
2023-12-01,10,B,B,,5010241793,000044,1081950407,,010
2023-12-01,10,F,F,,9224173277,000040,1084788025,,010
2023-12-01,10,F,F,,9302492259,000010,1083806868,,010
2023-12-01,10,F,F,,9224173277,000030,1084788024,,010
2023-12-01,10,B,B,,5010241793,000045,1081950408,,010
2023-12-01,10,F,F,,9224173277,000050,1084788026,,010
2023-12-01,10,F,F,,8201676878,000010,1083812071,,010
2023-12-01,10,F,F,,9224173262,000020,1084787291,,010
2023-12-01,10,B,B,,5010241793,000043,1081950406,,010
2023-12-01,10,F,F,,9224173262,000110,1084787297,,010
2023-12-01,10,F,F,,9302492259,000030,1083806870,,010
2023-12-01,10,F,F,,9224173262,000140,1084787959,,010
2023-12-01,10,B,B,,5010241793,000041,1081950404,,010
2023-12-01,10,F,F,,9224173277,000070,1084788027,,010
2023-12-01,10,F,F,,9302506567,000030,1084636837,,010
2023-12-01,10,F,F,,9224173262,000080,1084787295,,010
2023-12-01,10,B,B,,5010241793,000036,1081950399,,010
2023-12-01,10,F,F,,9224173262,000040,1084787293,,010
2023-12-01,10,F,F,,9302492263,000030,1083809723,,010
2023-12-01,10,F,F,,9224173277,000090,1084788029,,010
2023-12-01,10,B,B,,5010241801,000001,1081950437,,010
2023-12-01,10,F,F,,9224173262,000160,1084787960,,010
2023-12-01,10,F,F,,8201676878,000060,1083812076,,010
2023-12-01,10,F,F,,9224173277,000080,1084788028,,010
2023-12-01,10,B,B,,5010241793,000047,1081950410,,010
2023-12-01,10,F,F,,9224173262,000180,1084787961,,010
2023-12-01,10,F,F,,9302492462,000010,1083770918,,010
2023-12-01,10,F,F,,9224173262,000120,1084787958,,010
2023-12-01,10,B,B,,5010241793,000049,1081950412,,010
2023-12-01,10,F,F,,9224173262,000030,1084787292,,010
2023-12-01,10,F,F,,9302501066,000071,1084274126,,010
2023-12-01,10,F,F,,9224173262,000100,1084787296,,010
